Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
399006,2014/6/20,1319.11,1335.65,1313.14,1333.98,43068.47,862578.72,1.0091
399006,2014/6/23,1335.18,1366.59,1335.18,1361.28,51810.34,1038824.71,2.0466
399006,2014/6/24,1360.08,1372.16,1359.13,1369.44,49843.35,977978.87,0.5991
399006,2014/6/25,1368.66,1368.66,1347.82,1358.71,46910.84,926527.58,-0.7836
399006,2014/6/26,1360.2,1391.3,1360.2,1386.27,62150.73,1224802.45,2.0288
399006,2014/6/27,1388.38,1397.97,1382.07,1388.82,63329.64,1267180.85,0.1834
399006,2014/6/30,1388.47,1404.71,1374.3,1404.71,69498.54,1382249.49,1.1445
399006,2014/7/1,1405.44,1415.33,1398.15,1411.74,67174.47,1363458.93,0.5002
399006,2014/7/2,1413.17,1425.3,1402.22,1419.94,68684.91,1381865.38,0.5809
399006,2014/7/3,1419.81,1428.67,1412.16,1422.6,85000.83,1567763.22,0.1878
399006,2014/7/4,1421.68,1423.89,1406.21,1411.64,73169.71,1391765.91,-0.7708
399006,2014/7/7,1411.99,1411.99,1381.94,1393.89,70844.22,1385825.12,-1.2573
399006,2014/7/8,1392.35,1410.73,1379.49,1410.73,70163.26,1397237.91,1.2078
399006,2014/7/9,1410.39,1418.68,1384.26,1384.58,80700.79,1581821.36,-1.8534
399006,2014/7/10,1384.45,1387.89,1362.35,1363.88,66478.33,1306060.19,-1.4948
399006,2014/7/11,1361.57,1372.12,1351.77,1359.34,59750.15,1136238.55,-0.3329
399006,2014/7/14,1358.17,1367.82,1342.56,1367.07,68501.28,1292607.54,0.5685
399006,2014/7/15,1364.08,1366.16,1332.87,1341.27,68796.34,1309159.09,-1.8873
399006,2014/7/16,1338.92,1344.36,1310.86,1318.62,63656.93,1206659.85,-1.689
399006,2014/7/17,1315.09,1323.24,1304.58,1312.81,46559.9,904544.98,-0.4403
399006,2014/7/18,1309.96,1321.93,1300.76,1305.92,42582.28,785915.25,-0.5246
399006,2014/7/21,1304.72,1313.56,1287.24,1306.97,47514.54,921768.58,0.0799
399006,2014/7/22,1306.32,1330.29,1305.03,1329.35,52216.11,995143.07,1.7127
399006,2014/7/23,1330.14,1332.36,1287.64,1293.09,57642.29,1135374.72,-2.7273
399006,2014/7/24,1291.49,1291.49,1255.69,1271.88,58369.69,1094319.62,-1.6406
399006,2014/7/25,1271.43,1288.67,1270.37,1285.77,42540.78,806980.71,1.092
399006,2014/7/28,1289.1,1316.04,1286.66,1314.53,56385.7,1014177.32,2.2367
399006,2014/7/29,1315.75,1337.53,1310.84,1331.76,60791.39,1161383.83,1.3113
399006,2014/7/30,1330.19,1345.35,1329.07,1342.74,56481.83,1078579.24,0.824
399006,2014/7/31,1342.73,1346.22,1334.26,1344.54,51114.16,968843.03,0.1345
399006,2014/8/1,1339.98,1343.58,1324.19,1325.94,58280,1066508.46,-1.3838
399006,2014/8/4,1325.01,1331.8,1324.26,1329.82,44505.91,843337.89,0.2928
399006,2014/8/5,1330.32,1363.12,1321.2,1360.69,81878.78,1566459.95,2.3214
399006,2014/8/6,1357.53,1368.53,1353.95,1365.74,62973.89,1199089.17,0.371
399006,2014/8/7,1365.18,1381.46,1361.33,1362.03,63121.72,1210231.5,-0.2718
399006,2014/8/8,1368.06,1381.44,1368.06,1377.45,56346.66,1139131.7,1.1319
399006,2014/8/11,1379.47,1397.97,1379.47,1397.78,66449.64,1308701.44,1.4766
399006,2014/8/12,1398.15,1402.75,1393.11,1396.44,62119.37,1202653.96,-0.0963
399006,2014/8/13,1396.26,1397.1,1370.08,1384.31,64962.6,1258155.68,-0.8686
399006,2014/8/14,1384.72,1394.52,1378.95,1380.3,60465.71,1131625.4,-0.2894
399006,2014/8/15,1382.87,1392.49,1377.93,1392.45,62452.68,1063662.53,0.8801
399006,2014/8/18,1394.64,1429,1394.64,1428.74,87897.28,1725919.16,2.6061
399006,2014/8/19,1436.42,1446.79,1427.06,1436.4,94326.76,1901589.5,0.5359
399006,2014/8/20,1438.29,1438.29,1421.92,1427.4,69004.97,1386186.38,-0.626
399006,2014/8/21,1428.63,1447.91,1421.24,1447.88,79086.4,1658905.45,1.4346
399006,2014/8/22,1450.1,1465.67,1446.04,1461.72,86061.45,1796332.9,0.9559
399006,2014/8/25,1461.21,1461.49,1439.86,1443.81,79837.39,1637911.65,-1.2257
399006,2014/8/26,1440.7,1443.6,1406.34,1411.15,67774.9,1340006.59,-2.2618
399006,2014/8/27,1411.76,1427.32,1411.76,1420.54,52959.62,1076683.99,0.6654
399006,2014/8/28,1423.34,1424.29,1398.56,1403.8,53393.49,1103673.82,-1.1788
399006,2014/8/29,1400.84,1424.47,1400.83,1424.47,42913.2,911564.07,1.4727
399006,2014/9/1,1428.37,1453.12,1427.93,1452.84,60088.86,1250997.36,1.9919
399006,2014/9/2,1457.51,1465.04,1452.71,1465.03,78944.89,1654403.46,0.839
399006,2014/9/3,1468.09,1479.83,1461.23,1477.67,90374.2,1902790.83,0.8628
399006,2014/9/4,1478.33,1495.81,1472.89,1495.51,90333.62,1941296.73,1.2073
399006,2014/9/5,1497.99,1498.26,1482.04,1489.84,77585.52,1610185.4,-0.3797
399006,2014/9/9,1492.45,1497.42,1479.06,1494.02,76081.82,1598630.33,0.2807
399006,2014/9/10,1491.41,1506.47,1484.71,1504.91,72415.15,1539534.69,0.7294
399006,2014/9/11,1506,1532.31,1502.39,1513.01,99336.43,2097300.84,0.5382
399006,2014/9/12,1512.4,1524.33,1506.88,1524.12,78052.18,1575620.22,0.7341
399006,2014/9/15,1522.57,1528.57,1517.3,1526.14,87553.58,1877645.14,0.1321
399006,2014/9/16,1527.07,1529.4,1471.61,1473.13,102815.27,2152089.3,-3.4732
399006,2014/9/17,1473.52,1481.06,1456.5,1479.12,63753.96,1314742.2,0.4065
399006,2014/9/18,1477.31,1492.61,1474.65,1490.79,57759.77,1146390.31,0.7889
399006,2014/9/19,1492.1,1501.39,1486.28,1499.12,57390.33,1136675.47,0.5592
399006,2014/9/22,1496.96,1496.96,1480.18,1483.35,65478.08,1311530.14,-1.052
399006,2014/9/23,1485.51,1502.04,1483.04,1500.99,58673.63,1197132.84,1.189
399006,2014/9/24,1501.04,1517.42,1497.89,1517.42,72848.22,1442832.42,1.0947
399006,2014/9/25,1520.1,1523.25,1505.65,1508.42,83956.92,1624014.17,-0.5934
399006,2014/9/26,1506.31,1512.8,1502.5,1511.36,65898.81,1269348.74,0.195
399006,2014/9/29,1515.38,1526.36,1515.38,1526.18,73205.45,1461195.73,0.9804
399006,2014/9/30,1527.26,1540.95,1527.26,1540.87,66855.6,1350253.37,0.9631
399006,2014/10/8,1543.59,1557.57,1537.01,1557.57,74572.59,1628615.86,1.0834
399006,2014/10/9,1562.1,1569.06,1541.67,1561.17,87449.4,1946908.49,0.231
399006,2014/10/10,1559.93,1563.87,1546.22,1554.22,80376.71,1761832.51,-0.4451
399006,2014/10/13,1548.18,1548.88,1527.7,1548.33,75013.68,1630656.68,-0.379
399006,2014/10/14,1546.67,1560.06,1532.44,1539.12,71895.11,1554158.99,-0.5947
399006,2014/10/15,1539.35,1545.75,1527.19,1545.62,65106.7,1441329.89,0.4226
399006,2014/10/16,1539.86,1551.84,1526.54,1526.56,69998.99,1564166.1,-1.2334
399006,2014/10/17,1527.46,1529.55,1488.47,1511.05,65800.79,1398695.21,-1.0157
399006,2014/10/20,1513.42,1532.38,1513.42,1532.38,49493.88,1083581.82,1.4113
399006,2014/10/21,1535.07,1537.67,1515.93,1517.48,58968.94,1298816.93,-0.9721
399006,2014/10/22,1518.8,1524.8,1503.82,1504.55,55262.44,1215065.66,-0.8521
399006,2014/10/23,1500.55,1501.72,1474.04,1477.84,54992.86,1163852.26,-1.7756
399006,2014/10/24,1478.34,1493.53,1473.06,1477.59,41616.95,895885.26,-0.0168
399006,2014/10/27,1473.66,1492.01,1465.96,1492.01,53252.25,1125496.61,0.9761
399006,2014/10/28,1495.69,1522.05,1495.69,1522.05,63973.86,1357591.88,2.0135
399006,2014/10/29,1525.98,1535.8,1524.08,1530.08,73952.15,1560961.35,0.5277
399006,2014/10/30,1532.91,1539.21,1522.64,1525.77,63721.65,1363449.07,-0.2821
399006,2014/10/31,1527.61,1529.55,1502.25,1513.27,70555.84,1456589.91,-0.8193
399006,2014/11/3,1513.25,1529.9,1513.2,1529.89,59684.75,1289539.71,1.0986
399006,2014/11/4,1531.82,1538.18,1514.47,1516.4,63417.1,1424867.86,-0.8822
399006,2014/11/5,1514.77,1517.02,1505.98,1512.49,55090.58,1165067.39,-0.2578
399006,2014/11/6,1513.72,1532.87,1510.78,1532.52,57933.1,1273138.94,1.3245
399006,2014/11/7,1535.49,1543.72,1517.29,1522.63,76877.43,1712869.48,-0.6457
399006,2014/11/10,1525.2,1526.38,1506.8,1514.82,61057.61,1322975.92,-0.5127
399006,2014/11/11,1513.53,1514.37,1452.03,1461.51,78222.58,1616351.92,-3.5192
399006,2014/11/12,1457.24,1476.03,1455.09,1475.75,46575.56,966886.51,0.9747
399006,2014/11/13,1473.74,1473.74,1434.27,1442.86,66110.11,1347626.49,-2.229
399006,2014/11/14,1438.97,1449.1,1435.5,1441.21,44248.66,874636.25,-0.1141
399006,2014/11/17,1444.06,1474.36,1437.99,1471.69,52067.31,1052292.31,2.1143
399006,2014/11/18,1471.08,1483.14,1470.51,1481.86,51744.22,1047351.31,0.6914
399006,2014/11/19,1488.46,1509.73,1488.46,1505.55,59623.41,1305857.5,1.5988
399006,2014/11/20,1504.58,1504.58,1491.65,1494.59,58966.27,1352058.73,-0.728
399006,2014/11/21,1493.16,1508.22,1493.16,1504.83,53783.36,1184541.22,0.6853
399006,2014/11/24,1513.43,1515.84,1497.85,1507.81,67600.55,1460453.01,0.1979
399006,2014/11/25,1510.62,1541.92,1510.25,1541.92,80477.57,1812305.41,2.2623
399006,2014/11/26,1544.69,1561.3,1544.1,1554.22,79770.83,1841520.57,0.7976
399006,2014/11/27,1557.77,1566.83,1548.29,1563.41,79237.11,1822171.09,0.5912
399006,2014/11/28,1562.83,1582.48,1558.31,1570.85,95572.4,2170557.32,0.476
399006,2014/12/1,1569.65,1569.65,1544.18,1552.31,88877.78,1965364.88,-1.1806
399006,2014/12/2,1554.46,1567.54,1552.13,1565.42,81259.92,1903555.63,0.8446
399006,2014/12/3,1568.47,1604.88,1540.42,1604.45,133633.63,3119068,2.4933
399006,2014/12/4,1604.89,1631.31,1604.89,1621.85,118181,2836207.06,1.0844
399006,2014/12/5,1626.12,1626.12,1544.47,1581.91,124531.65,2860668.02,-2.4625
399006,2014/12/8,1575.3,1600.87,1554.79,1567.16,119053.77,2749396.19,-0.932
399006,2014/12/9,1557.02,1577.75,1504.23,1504.62,134372.91,3084282.86,-3.9907
399006,2014/12/10,1499.33,1576.89,1499.33,1572.69,116450.16,2804739.24,4.5235
399006,2014/12/11,1572.61,1593.38,1563.32,1587.67,108082.12,2553559.19,0.9525
399006,2014/12/12,1588.24,1626.34,1586.75,1623.57,102502.38,2445098.52,2.2614
399006,2014/12/15,1623.6,1664.26,1619.7,1657.5,100298.9,2480546.09,2.0898
399006,2014/12/16,1665.3,1674.98,1636.18,1649.58,90252.19,2248096.44,-0.4776
399006,2014/12/17,1639.15,1652.98,1623.7,1644.21,88976.7,2253664.35,-0.3255
399006,2014/12/18,1641.58,1663.67,1633.26,1634.05,78904.9,1972889.25,-0.6179
399006,2014/12/19,1627.8,1627.8,1568.98,1596.81,84518.46,1994362.92,-2.2791
399006,2014/12/22,1583.96,1583.96,1510.05,1517.93,91396.26,2059906.36,-4.94
399006,2014/12/23,1501.53,1543.35,1489.12,1496.53,73749.6,1667023.78,-1.4094
399006,2014/12/24,1502.67,1524.27,1501.23,1519.8,59085.23,1342885.92,1.5545
399006,2014/12/25,1522,1531.64,1514.23,1529.47,59726.22,1428341.15,0.6363
399006,2014/12/26,1531.2,1539.16,1524.01,1536.08,60243.67,1418096,0.4324
399006,2014/12/29,1531.12,1531.12,1491.21,1499.4,84162.8,1872489.11,-2.388
399006,2014/12/30,1491.1,1493.44,1450.05,1460.11,76328.6,1738271.59,-2.6205
399006,2014/12/31,1455.68,1479.86,1451.29,1471.76,62785.63,1416767.2,0.7983
399006,2015/1/5,1470.58,1470.58,1429.08,1464.77,80488.1,1799523.23,-0.4749
399006,2015/1/6,1458.57,1542.15,1454.14,1539.83,110024.11,2573322.77,5.1239
399006,2015/1/7,1542.4,1547.25,1517.37,1523.39,85110.66,2062809.17,-1.0677
399006,2015/1/8,1516.83,1565.77,1516.83,1541.89,84720.51,2110758,1.2144
399006,2015/1/9,1535.33,1583.75,1534.61,1553.24,92001.11,2317256.29,0.7362
399006,2015/1/12,1552.05,1587.18,1550.62,1586.12,77883.08,2065404.2,2.1172
399006,2015/1/13,1587.69,1611.13,1578.4,1601.17,84825.74,2145468.96,0.9485
399006,2015/1/14,1598.72,1605.16,1579.55,1588.01,67973.07,1706423.69,-0.822
399006,2015/1/15,1584.68,1606.56,1578.22,1586.34,64139.82,1641934.06,-0.1053
399006,2015/1/16,1586.71,1641.53,1586.64,1639.56,80013.56,2136662.46,3.3549
399006,2015/1/19,1608.25,1691.14,1599.66,1630.07,114340.6,2906608.85,-0.5788
399006,2015/1/20,1635.57,1700.94,1635.57,1700.85,116511.73,2867984.28,4.3426
399006,2015/1/21,1704.1,1729.84,1701.87,1722.58,136578.58,3399954.08,1.2775
399006,2015/1/22,1723.24,1744.08,1716.39,1744.04,117415.63,3048928.3,1.2456
399006,2015/1/23,1742.09,1742.09,1693.52,1697.29,101023.1,2672072.02,-2.6805
399006,2015/1/26,1698.99,1740.37,1698.99,1739.79,88597.96,2375719.12,2.5041
399006,2015/1/27,1742.47,1754.21,1715.53,1743.68,94857.16,2528422.24,0.2233
399006,2015/1/28,1741.07,1759,1727.92,1731.41,90050.78,2367265.3,-0.7032
399006,2015/1/29,1717.4,1733.63,1709.36,1711.37,70444.76,1817263.81,-1.1575
399006,2015/1/30,1712.85,1721.14,1679.69,1680.58,75421.1,1849127.82,-1.7993
399006,2015/2/2,1667.12,1708.71,1660.05,1696.83,70515.26,1894618.41,0.9669
399006,2015/2/3,1703.93,1762.73,1703.93,1750.91,103099.85,2813206.13,3.1869
399006,2015/2/4,1753.77,1770.2,1743.02,1757.74,98544.25,2547720.3,0.3903
399006,2015/2/5,1757.23,1809.72,1741.96,1774.31,128030.3,3419247.48,0.9429
399006,2015/2/6,1772.35,1783.62,1725.64,1730.97,96143.24,2481333.36,-2.443
399006,2015/2/9,1727.22,1753.5,1702.56,1708.85,74929.42,1939923.2,-1.278
399006,2015/2/10,1707.26,1747.86,1700.88,1747.68,61888.73,1616622.51,2.2723
399006,2015/2/11,1748.23,1783.24,1748.23,1772.85,74425.04,2080249.86,1.4402
399006,2015/2/12,1777.22,1799.46,1776.35,1788.81,82957.01,2209285.23,0.9005
399006,2015/2/13,1798.54,1828.24,1796.41,1825.49,96870.93,2611876.31,2.0505
399006,2015/2/16,1836.71,1897.66,1836.71,1896.63,120840.83,3314974.99,3.897
399006,2015/2/17,1908.18,1909.91,1873.17,1894.31,93326.96,2634760,-0.1224
399006,2015/2/25,1899.39,1909.65,1872.1,1876.75,110768.94,2940992.74,-0.927
399006,2015/2/26,1875.33,1891.78,1847.73,1880.39,102161.34,2757750.68,0.1941
399006,2015/2/27,1880.63,1928.04,1880.63,1928.04,115913.98,3307566.32,2.5344
399006,2015/3/2,1944.11,1987.8,1940.32,1986.99,157404.68,4455958,3.0571
399006,2015/3/3,1987.33,2004.03,1961.01,1961.74,160736.68,4521941.85,-1.2704
399006,2015/3/4,1960.54,2011.08,1960.54,2009.83,136391.78,3876250.72,2.4511
399006,2015/3/5,2015.7,2032.22,1997.46,2014.79,137292.81,4049795.87,0.2467
399006,2015/3/6,2016.81,2018.18,1949.29,1951.4,116809,3302880.11,-3.1461
399006,2015/3/9,1941.42,1996.9,1932.82,1994.39,99241.77,3003866.81,2.2031
399006,2015/3/10,2001.19,2048.3,2001.19,2045.32,115135.62,3478136.74,2.5538
399006,2015/3/11,2050.76,2054.77,2022.32,2035.83,121210.49,3651895.69,-0.4641
399006,2015/3/12,2034.62,2054.39,1984.91,2018.13,125541.52,3647406.55,-0.8693
399006,2015/3/13,2020.66,2070.95,2011.17,2069.07,114541.4,3328925.92,2.5241
399006,2015/3/16,2088.2,2144.78,2088.2,2142.67,156090.52,4790334.49,3.5572
399006,2015/3/17,2149.37,2164.49,2117.78,2137.46,154886.7,4658478.67,-0.2432
399006,2015/3/18,2138.37,2186.02,2124.98,2182.92,146153.47,4372951.74,2.1267
399006,2015/3/19,2184.76,2192.55,2160.99,2183.88,131732.62,3941344.58,0.0439
399006,2015/3/20,2187.47,2232.08,2187.01,2213.77,149700.5,4636144.57,1.3686
399006,2015/3/23,2225.85,2293.92,2221.71,2293.65,160632.79,5222667.82,3.6085
399006,2015/3/24,2310.51,2363.06,2253.2,2357.97,197951.34,6757221.47,2.8043
399006,2015/3/25,2364.94,2405.56,2344.11,2385.01,171058.96,6034214.24,1.147
399006,2015/3/26,2362.45,2370.3,2270.79,2291.79,169200.02,6029743.49,-3.9088
399006,2015/3/27,2274.68,2326.42,2267.87,2323.82,121113.99,4223571.12,1.3976
399006,2015/3/30,2319.31,2332.6,2266.85,2290.48,121965.94,4105089.47,-1.4348
399006,2015/3/31,2294.32,2358.21,2288.31,2335.17,128662.58,4480438.1,1.9513
399006,2015/4/1,2347,2407.49,2345.75,2404.91,129039.92,4611310.33,2.9864
399006,2015/4/2,2434.76,2475.33,2420.19,2475.33,155628.04,5758534.75,2.928
399006,2015/4/3,2469.85,2515.58,2460.94,2510.16,149098.77,5680791.93,1.4073
399006,2015/4/7,2530.07,2557.87,2522.26,2556.7,149801.78,5773331.02,1.854
399006,2015/4/8,2566.94,2568.09,2442.82,2488.16,168810.4,6396305.28,-2.6808
399006,2015/4/9,2481.69,2501.3,2346.89,2496.49,164356.1,6050625.38,0.3347
399006,2015/4/10,2475.56,2567.68,2457.82,2552.83,137922.07,5418345.99,2.2569
399006,2015/4/13,2558.19,2596.92,2545.26,2577.78,154158.18,6004793.47,0.9772
399006,2015/4/14,2584.59,2593.7,2539.94,2558.85,146532.3,5691522.37,-0.7343
399006,2015/4/15,2548.99,2548.99,2441.74,2441.74,142759.99,5407874.15,-4.5766
399006,2015/4/16,2420.93,2532.31,2407.85,2484.33,125568.9,4753806.34,1.7443
399006,2015/4/17,2507.47,2511.98,2453.28,2463.99,139503.62,5062338.21,-0.8187
399006,2015/4/20,2462.41,2493.2,2411.34,2424.85,140854.98,4920706.49,-1.5886
399006,2015/4/21,2443.12,2566.09,2443.12,2566.09,133708.84,4999274.54,5.8248
399006,2015/4/22,2610.74,2655.37,2610.74,2634.93,156180.92,5953376.79,2.6827
399006,2015/4/23,2656.18,2718.26,2656.18,2706.19,156895.21,6194860.65,2.7042
399006,2015/4/24,2689.91,2747.62,2672.2,2734.75,146805.74,5896895.65,1.0555
399006,2015/4/27,2781.6,2806.76,2737.15,2747.5,136420.36,5546605.21,0.4661
399006,2015/4/28,2764.41,2779.2,2650.43,2687.97,144165.97,5517276.03,-2.1664
399006,2015/4/29,2693.48,2798.52,2674.76,2797.52,138906.35,6186607.83,4.0756
399006,2015/4/30,2825.16,2918.75,2825.16,2857.89,152672.43,6569170.12,2.1578
399006,2015/5/4,2868.1,2884.44,2803.82,2845.25,132148.81,5675128.77,-0.4422
399006,2015/5/5,2830.79,2845.71,2753.87,2783.44,119425.83,4949214.24,-2.1724
399006,2015/5/6,2806.3,2927.03,2806.3,2846.56,148064.4,6505866.59,2.2675
399006,2015/5/7,2824.82,2879.68,2801.47,2806.05,123716.5,5255057.63,-1.4232
399006,2015/5/8,2838.97,2974.37,2838.97,2973.6,169310.98,6917109.32,5.971
399006,2015/5/11,3015.43,3150.49,2991.33,3146.83,211118.59,9133956.63,5.8257
399006,2015/5/12,3176.54,3254.99,3133.96,3250.3,207180.39,9175773.74,3.2879
399006,2015/5/13,3185.34,3271.18,3123.92,3192.15,195554.84,8670053.17,-1.789
399006,2015/5/14,3174.45,3228.03,3137.28,3141.59,182147.79,8017020.3,-1.5837
399006,2015/5/15,3109.11,3176.12,3059.86,3145.34,162787.42,6589268.83,0.1191
399006,2015/5/18,3178.37,3286.41,3178.37,3278.48,165795.59,7197735.21,4.2332
399006,2015/5/19,3310.09,3340.42,3206.78,3322.77,164846.13,7205836.08,1.351
399006,2015/5/20,3339.17,3471.95,3339.17,3406.28,184836.25,8086122.78,2.5133
399006,2015/5/21,3421.61,3531.84,3421.45,3527.41,179867.36,8080592.75,3.556
399006,2015/5/22,3594.59,3618.24,3438.57,3516.63,229578.69,10027733.62,-0.3058
399006,2015/5/25,3415.67,3499.54,3370.84,3467.92,177471.91,7523202.66,-1.3852
399006,2015/5/26,3471.8,3619.49,3471.8,3618.23,187966.95,8302794.45,4.3344
399006,2015/5/27,3638.21,3662.98,3546.58,3628.67,199335.55,8905509.57,0.2886
399006,2015/5/28,3618.34,3677.33,3432.98,3432.98,204395.82,9110836.01,-5.3929
399006,2015/5/29,3444.06,3595.17,3328.46,3542.84,173687.77,7624951.8,3.2002
399006,2015/6/1,3580.08,3722.86,3580.08,3718.75,156868.13,7363276.09,4.9652
399006,2015/6/2,3757.1,3912.48,3756.09,3901.54,184361.32,8768315.71,4.9154
399006,2015/6/3,3949.28,4011.04,3838.22,3982.25,191030.64,9630706.61,2.0686
399006,2015/6/4,3991.8,4015.2,3695.83,3943.47,182156.44,9161572.17,-0.9739
399006,2015/6/5,3994.44,4037.96,3841.42,3885.83,181247.38,8722857.85,-1.4615
399006,2015/6/8,3862.8,3862.8,3643.04,3704.55,178726.56,7970285.8,-4.6651
399006,2015/6/9,3664.37,3793.37,3633.72,3705.54,162510.63,6942657.08,0.0265
399006,2015/6/10,3695.06,3876.85,3676.76,3834.7,175710.79,7425747.45,3.4857
399006,2015/6/11,3843.98,3884.37,3815.06,3862.14,178075.37,7333323.19,0.7155
399006,2015/6/12,3889.16,3922.7,3850.59,3899.71,179903.47,7721965.02,0.9727
399006,2015/6/15,3919.36,3919.36,3688.89,3696.03,189185.33,7976570.24,-5.2229
399006,2015/6/16,3636.79,3669.82,3475.35,3590.67,184332.78,7659000.33,-2.8506
399006,2015/6/17,3586.37,3754.37,3511.11,3741.36,170176.93,7168139.13,4.1967
399006,2015/6/18,3734.91,3752.18,3497.73,3504.55,158202.56,6680400.03,-6.3293
399006,2015/6/19,3408.53,3476.03,3304.65,3314.98,160488.59,6164236.32,-5.4095
399006,2015/6/23,3314.89,3397.27,3154.6,3393.94,163325.55,6108583.7,2.382
399006,2015/6/24,3425.57,3459.46,3304.67,3383.4,158311.77,6061959.37,-0.3104
